Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
239.198,4.294300079345703,0.0,0.0,0.0,0.0,0.10777415335178375
239.234,3.9352948665618896,0.0,0.0,0.0,0.0,0.07199138402938843
239.266,3.9352948665618896,0.0,0.0,0.0,0.0,0.07199138402938843
239.298,3.9352948665618896,0.0,0.0,0.0,0.0,0.07199138402938843
239.334,4.209129810333252,0.0,0.0,0.0,0.0,0.1187184676527977
239.366,4.209129810333252,0.0,0.0,0.0,0.0,0.1187184676527977
239.398,4.209129810333252,0.0,0.0,0.0,0.0,0.1187184676527977
239.434,4.097725868225098,0.0,0.0,0.0,0.0,0.0483999140560627
239.466,4.1863603591918945,0.0,0.0,0.0,0.0,0.04578414931893349
239.498,4.1863603591918945,0.0,0.0,0.0,0.0,0.04578414931893349
239.534,3.9796833992004395,0.0,0.0,0.0,0.0,0.013469899073243141
239.566,4.066858291625977,0.0,0.0,0.0,0.0,0.02112882025539875
239.598,4.066858291625977,0.0,0.0,0.0,0.0,0.02112882025539875
239.634,4.113677024841309,0.0,0.0,0.0,0.0,0.12593761086463928
239.666,4.175431728363037,0.0,0.0,0.0,0.0,0.13670578598976135
239.702,4.229436874389648,0.0,0.0,0.0,0.0,-0.0062090009450912476
239.734,4.244746685028076,0.0,0.0,0.0,0.0,-0.00710116233676672
239.766,4.244746685028076,0.0,0.0,0.0,0.0,-0.00710116233676672
239.802,4.244746685028076,0.0,0.0,0.0,0.0,-0.00710116233676672
239.834,4.149869918823242,0.0,0.0,0.0,0.0,0.0780145674943924
239.866,4.149869918823242,0.0,0.0,0.0,0.0,0.0780145674943924
239.902,4.144875526428223,0.0,0.0,0.0,0.0,0.08874392509460449
239.934,4.1759538650512695,0.0,0.0,0.0,0.0,0.09528093785047531
239.966,4.1759538650512695,0.0,0.0,0.0,0.0,0.09528093785047531
240.002,4.133933067321777,0.0,0.0,0.0,0.0,0.13877147436141968
240.034,4.157309055328369,0.0,0.0,0.0,0.0,0.13095645606517792
240.066,4.157309055328369,0.0,0.0,0.0,0.0,0.13095645606517792
240.094,4.157309055328369,0.0,0.0,0.0,0.0,0.13095645606517792
240.134,4.295820713043213,0.0,0.0,0.0,0.0,0.09621216356754303
240.166,4.295820713043213,0.0,0.0,0.0,0.0,0.09621216356754303
240.198,4.2631402015686035,0.0,0.0,0.0,0.0,0.06271975487470627
240.234,4.3032684326171875,0.0,0.0,0.0,0.0,0.0737689658999443
240.266,4.3032684326171875,0.0,0.0,0.0,0.0,0.0737689658999443
240.302,4.2260565757751465,0.0,0.0,0.0,0.0,0.0708044022321701
240.334,4.2991790771484375,0.0,0.0,0.0,0.0,0.07456012815237045
240.366,4.2991790771484375,0.0,0.0,0.0,0.0,0.07456012815237045
240.402,4.023670673370361,0.0,0.0,0.0,0.0,0.045522015541791916
240.434,4.051819324493408,0.0,0.0,0.0,0.0,0.041494231671094894
240.466,4.051819324493408,0.0,0.0,0.0,0.0,0.041494231671094894
240.502,4.280186653137207,0.0,0.0,0.0,0.0,0.015268056653439999
240.534,4.3338799476623535,0.0,0.0,0.0,0.0,0.015335588715970516
240.566,4.3338799476623535,0.0,0.0,0.0,0.0,0.015335588715970516
240.602,4.2053728103637695,0.0,0.0,0.0,0.0,0.036857809871435165
240.634,4.217137336730957,0.0,0.0,0.0,0.0,0.04661998525261879
240.666,4.217137336730957,0.0,0.0,0.0,0.0,0.04661998525261879
240.702,4.217137336730957,0.0,0.0,0.0,0.0,0.04661998525261879
240.734,4.570983409881592,0.0,0.0,0.0,0.0,0.08472343534231186
240.766,4.570983409881592,0.0,0.0,0.0,0.0,0.08472343534231186
240.802,4.351866245269775,0.0,0.0,0.0,0.0,-0.028364865109324455
240.834,4.418974876403809,0.0,0.0,0.0,0.0,-0.01993495412170887
240.866,4.418974876403809,0.0,0.0,0.0,0.0,-0.01993495412170887
240.902,4.37252950668335,0.0,0.0,0.0,0.0,0.038230929523706436
240.934,4.405910968780518,0.0,0.0,0.0,0.0,0.03833400830626488
240.966,4.405910968780518,0.0,0.0,0.0,0.0,0.03833400830626488
241.002,4.1909403800964355,0.0,0.0,0.0,0.0,0.0522577129304409
241.034,4.258655071258545,0.0,0.0,0.0,0.0,0.056455470621585846
241.066,4.258655071258545,0.0,0.0,0.0,0.0,0.056455470621585846
241.102,4.348698139190674,0.0,0.0,0.0,0.0,0.05259186029434204
241.134,4.375415325164795,0.0,0.0,0.0,0.0,0.05250272527337074
241.166,4.375415325164795,0.0,0.0,0.0,0.0,0.05250272527337074
241.202,4.375415325164795,0.0,0.0,0.0,0.0,0.05250272527337074
241.23,4.472011566162109,0.0,0.0,0.0,0.0,0.019984720274806023
241.266,4.472011566162109,0.0,0.0,0.0,0.0,0.019984720274806023
241.302,4.55096435546875,0.0,0.0,0.0,0.0,0.07185062021017075
241.33,4.5762104988098145,0.0,0.0,0.0,0.0,0.07528737187385559
241.366,4.5762104988098145,0.0,0.0,0.0,0.0,0.07528737187385559
241.402,4.5762104988098145,0.0,0.0,0.0,0.0,0.07528737187385559
241.434,4.430083274841309,0.0,0.0,0.0,0.0,0.03690146654844284
241.466,4.430083274841309,0.0,0.0,0.0,0.0,0.03690146654844284
241.502,4.453638076782227,0.0,0.0,0.0,0.0,0.0378570556640625
241.534,4.547677040100098,0.0,0.0,0.0,0.0,0.04245024174451828
241.566,4.547677040100098,0.0,0.0,0.0,0.0,0.04245024174451828
241.602,4.20261812210083,0.0,0.0,0.0,0.0,-0.007610172964632511
241.626,4.253931999206543,0.0,0.0,0.0,0.0,-0.0006404687301255763
241.666,4.253931999206543,0.0,0.0,0.0,0.0,-0.0006404687301255763
241.702,4.7234110832214355,0.0,0.0,0.0,0.0,-0.032266948372125626
241.734,4.721829414367676,0.0,0.0,0.0,0.0,-0.03362060338258743
241.766,4.721829414367676,0.0,0.0,0.0,0.0,-0.03362060338258743
241.802,4.20249080657959,0.0,0.0,0.0,0.0,0.008991919457912445
241.834,4.284614086151123,0.0,0.0,0.0,0.0,0.006114531308412552
241.866,4.284614086151123,0.0,0.0,0.0,0.0,0.006114531308412552
241.902,4.46929931640625,0.0,0.0,0.0,0.0,-0.01716320775449276
241.934,4.540711402893066,0.0,0.0,0.0,0.0,-0.01274007000029087
241.966,4.540711402893066,0.0,0.0,0.0,0.0,-0.01274007000029087
242.002,4.540711402893066,0.0,0.0,0.0,0.0,-0.01274007000029087
242.034,4.64638614654541,0.0,0.0,0.0,0.0,0.02495204657316208
242.062,4.64638614654541,0.0,0.0,0.0,0.0,0.02495204657316208
242.102,4.73783540725708,0.0,0.0,0.0,0.0,0.005455842241644859
242.134,4.81227970123291,0.0,0.0,0.0,0.0,0.009507498703897
242.166,4.81227970123291,0.0,0.0,0.0,0.0,0.009507498703897
242.202,4.366016864776611,0.0,0.0,0.0,0.0,0.06149374693632126
242.234,4.412766456604004,0.0,0.0,0.0,0.0,0.0618407242000103
242.266,4.412766456604004,0.0,0.0,0.0,0.0,0.0618407242000103
242.302,4.379200458526611,0.0,0.0,0.0,0.0,0.049917738884687424
242.334,4.437084674835205,0.0,0.0,0.0,0.0,0.042385000735521317
242.366,4.437084674835205,0.0,0.0,0.0,0.0,0.042385000735521317
242.402,4.644246578216553,0.0,0.0,0.0,0.0,0.010386877693235874
242.434,4.649013996124268,0.0,0.0,0.0,0.0,0.08771246671676636
242.466,4.649013996124268,0.0,0.0,0.0,0.0,0.08771246671676636
242.502,4.537121295928955,0.0,0.0,0.0,0.0,0.04541163519024849
242.534,4.509167671203613,0.0,0.0,0.0,0.0,0.10599313676357269
242.566,4.509167671203613,0.0,0.0,0.0,0.0,0.10599313676357269
242.602,4.342851161956787,0.0,0.0,0.0,0.0,0.11991257965564728
242.634,4.290070533752441,0.0,0.0,0.0,0.0,0.18739788234233856
242.666,4.290070533752441,0.0,0.0,0.0,0.0,0.18739788234233856
242.702,4.227105140686035,0.0,0.0,0.0,0.0,0.19777610898017883
242.726,4.178072452545166,0.0,0.0,0.0,0.0,0.24462734162807465
242.766,4.178072452545166,0.0,0.0,0.0,0.0,0.24462734162807465
242.802,4.1927313804626465,0.0,0.0,0.0,0.0,0.30165180563926697
242.834,4.226295471191406,0.0,0.0,0.0,0.0,0.33783113956451416
242.866,4.226295471191406,0.0,0.0,0.0,0.0,0.33783113956451416
242.902,4.279491424560547,0.0,0.0,0.0,0.0,0.29535090923309326
242.934,4.303131580352783,0.0,0.0,0.0,0.0,0.33659374713897705
242.962,4.303131580352783,0.0,0.0,0.0,0.0,0.33659374713897705
243.002,4.07279634475708,0.0,0.0,0.0,0.0,0.2309442013502121
243.034,4.058224678039551,0.0,0.0,0.0,0.0,0.25411808490753174
243.058,4.058224678039551,0.0,0.0,0.0,0.0,0.25411808490753174
243.102,4.087965488433838,0.0,0.0,0.0,0.0,0.3671681880950928
243.134,4.103950500488281,0.0,0.0,0.0,0.0,0.4000700116157532
243.166,4.103950500488281,0.0,0.0,0.0,0.0,0.4000700116157532
243.202,4.4806809425354,0.0,0.0,0.0,0.0,0.32382363080978394
243.234,4.485434055328369,0.0,0.0,0.0,0.0,0.34805914759635925
243.266,4.485434055328369,0.0,0.0,0.0,0.0,0.34805914759635925
243.302,4.485434055328369,0.0,0.0,0.0,0.0,0.34805914759635925
243.334,4.444108009338379,0.0,0.0,0.0,0.0,0.3779335916042328
243.366,4.444108009338379,0.0,0.0,0.0,0.0,0.3779335916042328
243.402,4.263495445251465,0.0,0.0,0.0,0.0,0.38434869050979614
243.434,4.263495445251465,0.0,0.0,0.0,0.0,0.38434869050979614
243.466,4.29260778427124,0.0,0.0,0.0,0.0,0.4097994863986969
243.502,4.121297836303711,0.0,0.0,0.0,0.0,0.3200431168079376
243.534,4.1623640060424805,0.0,0.0,0.0,0.0,0.33687978982925415
243.566,4.1623640060424805,0.0,0.0,0.0,0.0,0.33687978982925415
243.602,4.320248126983643,0.0,0.0,0.0,0.0,0.31084465980529785
243.634,4.3306708335876465,0.0,0.0,0.0,0.0,0.3310043513774872
243.666,4.3306708335876465,0.0,0.0,0.0,0.0,0.3310043513774872
243.702,3.9844093322753906,0.0,0.0,0.0,0.0,0.30128738284111023
243.734,3.9844093322753906,0.0,0.0,0.0,0.0,0.30128738284111023
243.766,4.046208381652832,0.0,0.0,0.0,0.0,0.3106103539466858
243.802,4.089457035064697,0.0,0.0,0.0,0.0,0.3028365969657898
243.834,4.089457035064697,0.0,0.0,0.0,0.0,0.3028365969657898
243.866,4.153340816497803,0.0,0.0,0.0,0.0,0.3086896538734436
243.902,4.153340816497803,0.0,0.0,0.0,0.0,0.3086896538734436
243.934,4.078986644744873,0.0,0.0,0.0,0.0,0.32745450735092163
243.966,4.117063999176025,0.0,0.0,0.0,0.0,0.3369642496109009
244.002,4.370396614074707,0.0,0.0,0.0,0.0,0.2601243555545807
244.034,4.370396614074707,0.0,0.0,0.0,0.0,0.2601243555545807
244.066,4.43149471282959,0.0,0.0,0.0,0.0,0.25863540172576904
244.102,4.43149471282959,0.0,0.0,0.0,0.0,0.25863540172576904
244.134,4.205357074737549,0.0,0.0,0.0,0.0,0.350850909948349
244.166,4.265232086181641,0.0,0.0,0.0,0.0,0.3525445759296417
244.202,4.265232086181641,0.0,0.0,0.0,0.0,0.3525445759296417
244.234,4.070690155029297,0.0,0.0,0.0,0.0,0.2823902666568756
244.266,4.118979454040527,0.0,0.0,0.0,0.0,0.2778647840023041
244.302,4.309724807739258,0.0,0.0,0.0,0.0,0.2191888391971588
244.334,4.3703532218933105,0.0,0.0,0.0,0.0,0.22475768625736237
244.366,4.3703532218933105,0.0,0.0,0.0,0.0,0.22475768625736237
244.402,3.995182514190674,0.0,0.0,0.0,0.0,0.3117530345916748
244.434,3.995182514190674,0.0,0.0,0.0,0.0,0.3117530345916748
244.466,4.0500168800354,0.0,0.0,0.0,0.0,0.30946627259254456
244.502,4.0500168800354,0.0,0.0,0.0,0.0,0.30946627259254456
244.534,4.421632289886475,0.0,0.0,0.0,0.0,0.09408239275217056
244.566,4.421632289886475,0.0,0.0,0.0,0.0,0.09408239275217056
244.602,4.5446953773498535,0.0,0.0,0.0,0.0,0.22360141575336456
244.634,4.5446953773498535,0.0,0.0,0.0,0.0,0.22360141575336456
244.666,4.59076452255249,0.0,0.0,0.0,0.0,0.17622438073158264
244.698,4.59076452255249,0.0,0.0,0.0,0.0,0.17622438073158264
244.734,4.505549907684326,0.0,0.0,0.0,0.0,0.1568065732717514
244.766,4.5716376304626465,0.0,0.0,0.0,0.0,0.13102419674396515
244.802,4.456553936004639,0.0,0.0,0.0,0.0,0.18324489891529083
244.834,4.456553936004639,0.0,0.0,0.0,0.0,0.18324489891529083
244.866,4.554932117462158,0.0,0.0,0.0,0.0,0.1494320034980774
244.898,4.554932117462158,0.0,0.0,0.0,0.0,0.1494320034980774
244.934,4.706871032714844,0.0,0.0,0.0,0.0,0.09018545597791672
244.958,4.756843090057373,0.0,0.0,0.0,0.0,0.07105757296085358
244.998,4.756843090057373,0.0,0.0,0.0,0.0,0.07105757296085358
245.034,4.3124237060546875,0.0,0.0,0.0,0.0,0.07725988328456879
245.066,4.315872669219971,0.0,0.0,0.0,0.0,0.04853779077529907
245.098,4.315872669219971,0.0,0.0,0.0,0.0,0.04853779077529907
245.134,4.572572231292725,0.0,0.0,0.0,0.0,-0.043944861739873886
245.166,4.643487930297852,0.0,0.0,0.0,0.0,-0.06366831809282303
245.202,4.279898166656494,0.0,0.0,0.0,0.0,-0.007775117177516222
245.234,4.3452534675598145,0.0,0.0,0.0,0.0,-0.024395793676376343
245.266,4.3452534675598145,0.0,0.0,0.0,0.0,-0.024395793676376343
245.302,4.393339157104492,0.0,0.0,0.0,0.0,0.010481596924364567
245.334,4.511890888214111,0.0,0.0,0.0,0.0,-0.004693770781159401
245.366,4.511890888214111,0.0,0.0,0.0,0.0,-0.004693770781159401
245.402,4.2689127922058105,0.0,0.0,0.0,0.0,-0.1346936672925949
245.434,4.372292995452881,0.0,0.0,0.0,0.0,-0.15144623816013336
245.466,4.372292995452881,0.0,0.0,0.0,0.0,-0.15144623816013336
245.502,4.2616095542907715,0.0,0.0,0.0,0.0,-0.11618205904960632
245.534,4.275504112243652,0.0,0.0,0.0,0.0,-0.12641499936580658
245.566,4.275504112243652,0.0,0.0,0.0,0.0,-0.12641499936580658
245.602,4.386119365692139,0.0,0.0,0.0,0.0,-0.09471818804740906
245.634,4.458581447601318,0.0,0.0,0.0,0.0,-0.1117454394698143
245.666,4.458581447601318,0.0,0.0,0.0,0.0,-0.1117454394698143
245.702,4.467167377471924,0.0,0.0,0.0,0.0,-0.14376243948936462
245.734,4.488106727600098,0.0,0.0,0.0,0.0,-0.1584779918193817
245.766,4.488106727600098,0.0,0.0,0.0,0.0,-0.1584779918193817
245.802,4.672475337982178,0.0,0.0,0.0,0.0,-0.019147424027323723
245.834,4.714543342590332,0.0,0.0,0.0,0.0,-0.02500278875231743
245.866,4.714543342590332,0.0,0.0,0.0,0.0,-0.02500278875231743
245.902,4.714543342590332,0.0,0.0,0.0,0.0,-0.02500278875231743
245.934,4.809127330780029,0.0,0.0,0.0,0.0,-0.09494122117757797
245.966,4.809127330780029,0.0,0.0,0.0,0.0,-0.09494122117757797
246.002,4.616218566894531,0.0,0.0,0.0,0.0,-0.10008753836154938
246.034,4.674603462219238,0.0,0.0,0.0,0.0,-0.106041818857193
246.066,4.674603462219238,0.0,0.0,0.0,0.0,-0.106041818857193
246.102,4.588605880737305,0.0,0.0,0.0,0.0,-0.22587022185325623
246.13,4.624297618865967,0.0,0.0,0.0,0.0,-0.22589510679244995
246.166,4.624297618865967,0.0,0.0,0.0,0.0,-0.22589510679244995
246.202,4.588490962982178,0.0,0.0,0.0,0.0,-0.15008947253227234
246.234,4.668181896209717,0.0,0.0,0.0,0.0,-0.15459875762462616
246.266,4.668181896209717,0.0,0.0,0.0,0.0,-0.15459875762462616
246.302,4.435798168182373,0.0,0.0,0.0,0.0,-0.14484001696109772
246.334,4.509882926940918,0.0,0.0,0.0,0.0,-0.14748184382915497
246.366,4.509882926940918,0.0,0.0,0.0,0.0,-0.14748184382915497
246.402,4.503312110900879,0.0,0.0,0.0,0.0,-0.057662174105644226
246.434,4.541242599487305,0.0,0.0,0.0,0.0,-0.06354810297489166
246.462,4.541242599487305,0.0,0.0,0.0,0.0,-0.06354810297489166
246.498,4.541242599487305,0.0,0.0,0.0,0.0,-0.06354810297489166
246.534,4.469272136688232,0.0,0.0,0.0,0.0,-0.1558845341205597
246.566,4.469272136688232,0.0,0.0,0.0,0.0,-0.1558845341205597
246.602,4.297745704650879,0.0,0.0,0.0,0.0,-0.17793922126293182
246.634,4.323680877685547,0.0,0.0,0.0,0.0,-0.1824304312467575
246.666,4.323680877685547,0.0,0.0,0.0,0.0,-0.1824304312467575
246.702,4.379384994506836,0.0,0.0,0.0,0.0,-0.1283704936504364
246.73,4.406341075897217,0.0,0.0,0.0,0.0,-0.13713422417640686
246.766,4.406341075897217,0.0,0.0,0.0,0.0,-0.13713422417640686
246.802,4.417103290557861,0.0,0.0,0.0,0.0,-0.1464221179485321
246.83,4.434836387634277,0.0,0.0,0.0,0.0,-0.1371937096118927
246.866,4.434836387634277,0.0,0.0,0.0,0.0,-0.1371937096118927
246.902,4.470855236053467,0.0,0.0,0.0,0.0,-0.07858350872993469
246.934,4.484375,0.0,0.0,0.0,0.0,-0.08258438855409622
246.966,4.484375,0.0,0.0,0.0,0.0,-0.08258438855409622
247.002,4.398981094360352,0.0,0.0,0.0,0.0,-0.09922029823064804
247.034,4.424548625946045,0.0,0.0,0.0,0.0,-0.10414566844701767
247.066,4.424548625946045,0.0,0.0,0.0,0.0,-0.10414566844701767
247.102,4.61293363571167,0.0,0.0,0.0,0.0,-0.15769129991531372
247.134,4.624922752380371,0.0,0.0,0.0,0.0,-0.15737727284431458
247.166,4.624922752380371,0.0,0.0,0.0,0.0,-0.15737727284431458
247.202,4.284317970275879,0.0,0.0,0.0,0.0,-0.12738589942455292
247.234,4.281522750854492,0.0,0.0,0.0,0.0,-0.1355915367603302
247.266,4.281522750854492,0.0,0.0,0.0,0.0,-0.1355915367603302
247.302,4.267115116119385,0.0,0.0,0.0,0.0,-0.12304750829935074
247.334,4.286566734313965,0.0,0.0,0.0,0.0,-0.13556012511253357
247.366,4.286566734313965,0.0,0.0,0.0,0.0,-0.13556012511253357
247.402,4.286566734313965,0.0,0.0,0.0,0.0,-0.13556012511253357
247.434,4.436286926269531,0.0,0.0,0.0,0.0,-0.07335421442985535
247.466,4.436286926269531,0.0,0.0,0.0,0.0,-0.07335421442985535
247.502,4.344346523284912,0.0,0.0,0.0,0.0,-0.09503451734781265
247.534,4.3816938400268555,0.0,0.0,0.0,0.0,-0.08768803626298904
247.566,4.3816938400268555,0.0,0.0,0.0,0.0,-0.08768803626298904
247.602,4.3816938400268555,0.0,0.0,0.0,0.0,-0.08768803626298904
247.634,4.389942646026611,0.0,0.0,0.0,0.0,-0.05413035675883293
247.666,4.389942646026611,0.0,0.0,0.0,0.0,-0.05413035675883293
247.702,4.012255668640137,0.0,0.0,0.0,0.0,-0.05402585491538048
247.734,4.025717258453369,0.0,0.0,0.0,0.0,-0.03527013584971428
247.766,4.025717258453369,0.0,0.0,0.0,0.0,-0.03527013584971428
247.802,4.073294162750244,0.0,0.0,0.0,0.0,-0.05638065189123154
247.834,4.101101398468018,0.0,0.0,0.0,0.0,-0.06447036564350128
247.866,4.101101398468018,0.0,0.0,0.0,0.0,-0.06447036564350128
247.902,4.101101398468018,0.0,0.0,0.0,0.0,-0.06447036564350128
247.934,4.073882102966309,0.0,0.0,0.0,0.0,-0.14475856721401215
247.966,4.073882102966309,0.0,0.0,0.0,0.0,-0.14475856721401215
248.002,4.286500930786133,0.0,0.0,0.0,0.0,-0.16752074658870697
248.034,4.131328105926514,0.0,0.0,0.0,0.0,-0.07979877293109894
248.066,4.131328105926514,0.0,0.0,0.0,0.0,-0.07979877293109894
248.102,3.882155179977417,0.0,0.0,0.0,0.0,0.0315813273191452
248.134,3.838562250137329,0.0,0.0,0.0,0.0,0.10482757538557053
248.166,3.838562250137329,0.0,0.0,0.0,0.0,0.10482757538557053
248.202,3.838562250137329,0.0,0.0,0.0,0.0,0.10482757538557053
248.234,3.3034634590148926,0.0,0.0,0.0,0.0,0.12421968579292297
248.266,3.3034634590148926,0.0,0.0,0.0,0.0,0.12421968579292297
248.302,3.345231533050537,0.0,0.0,0.0,0.0,0.19232633709907532
248.334,3.2367308139801025,0.0,0.0,0.0,0.0,0.25201892852783203
248.366,3.2367308139801025,0.0,0.0,0.0,0.0,0.25201892852783203
248.402,3.1514391899108887,0.0,0.0,0.0,0.0,0.24425101280212402
248.434,3.0570895671844482,0.0,0.0,0.0,0.0,0.2981015741825104
248.462,3.0570895671844482,0.0,0.0,0.0,0.0,0.2981015741825104
248.502,3.6099774837493896,0.0,0.0,0.0,0.0,0.31075048446655273
248.534,3.535252332687378,0.0,0.0,0.0,0.0,0.37869760394096375
248.566,3.535252332687378,0.0,0.0,0.0,0.0,0.37869760394096375
248.602,3.5087411403656006,0.0,0.0,0.0,0.0,0.2880907654762268
248.634,3.5254721641540527,0.0,0.0,0.0,0.0,0.344583123922348
248.666,3.5254721641540527,0.0,0.0,0.0,0.0,0.344583123922348
248.702,3.5254721641540527,0.0,0.0,0.0,0.0,0.344583123922348
248.734,3.259789228439331,0.0,0.0,0.0,0.0,0.372196227312088
248.766,3.259789228439331,0.0,0.0,0.0,0.0,0.372196227312088
248.802,3.297642707824707,0.0,0.0,0.0,0.0,0.4343287944793701
248.834,3.2798004150390625,0.0,0.0,0.0,0.0,0.48083600401878357
248.866,3.2798004150390625,0.0,0.0,0.0,0.0,0.48083600401878357
248.902,3.283580780029297,0.0,0.0,0.0,0.0,0.3895081877708435
248.934,3.283580780029297,0.0,0.0,0.0,0.0,0.3895081877708435
248.966,3.2186777591705322,0.0,0.0,0.0,0.0,0.4303027391433716
249.002,3.2186777591705322,0.0,0.0,0.0,0.0,0.4303027391433716
249.034,2.8469316959381104,0.0,0.0,0.0,0.0,0.4354080259799957
249.066,2.85748028755188,0.0,0.0,0.0,0.0,0.4576645493507385
249.102,2.85748028755188,0.0,0.0,0.0,0.0,0.4576645493507385
249.134,3.049823045730591,0.0,0.0,0.0,0.0,0.4275643825531006
249.166,3.072453022003174,0.0,0.0,0.0,0.0,0.46081387996673584
249.202,3.056854724884033,0.0,0.0,0.0,0.0,0.4499562978744507
249.234,3.055772066116333,0.0,0.0,0.0,0.0,0.4818284809589386
249.266,3.055772066116333,0.0,0.0,0.0,0.0,0.4818284809589386
249.302,3.1651570796966553,0.0,0.0,0.0,0.0,0.5074495673179626
249.334,3.1651570796966553,0.0,0.0,0.0,0.0,0.5074495673179626
249.366,3.167382001876831,0.0,0.0,0.0,0.0,0.5103006958961487
249.402,3.0079214572906494,0.0,0.0,0.0,0.0,0.4485461115837097
249.434,3.0079214572906494,0.0,0.0,0.0,0.0,0.4485461115837097
249.466,3.030348062515259,0.0,0.0,0.0,0.0,0.4618758261203766
249.502,3.030348062515259,0.0,0.0,0.0,0.0,0.4618758261203766
249.53,3.2597739696502686,0.0,0.0,0.0,0.0,0.5527853965759277
249.566,3.241957664489746,0.0,0.0,0.0,0.0,0.5696958303451538
249.602,3.2022061347961426,0.0,0.0,0.0,0.0,0.461616575717926
249.634,3.186530113220215,0.0,0.0,0.0,0.0,0.3936786949634552
249.666,3.186530113220215,0.0,0.0,0.0,0.0,0.3936786949634552
249.702,3.0346243381500244,0.0,0.0,0.0,0.0,0.4115010201931
249.734,3.0346243381500244,0.0,0.0,0.0,0.0,0.4115010201931
249.766,3.0756356716156006,0.0,0.0,0.0,0.0,0.3511245548725128
249.802,3.0335798263549805,0.0,0.0,0.0,0.0,0.37944284081459045
249.834,3.0335798263549805,0.0,0.0,0.0,0.0,0.37944284081459045
249.866,3.071033239364624,0.0,0.0,0.0,0.0,0.33335086703300476
249.902,3.149681568145752,0.0,0.0,0.0,0.0,0.3297208249568939
249.934,3.149681568145752,0.0,0.0,0.0,0.0,0.3297208249568939
249.966,3.1608824729919434,0.0,0.0,0.0,0.0,0.30250284075737
250.002,3.2616825103759766,0.0,0.0,0.0,0.0,0.22054935991764069
250.034,3.2616825103759766,0.0,0.0,0.0,0.0,0.22054935991764069
250.066,3.267289638519287,0.0,0.0,0.0,0.0,0.19916874170303345
250.102,3.2228434085845947,0.0,0.0,0.0,0.0,0.21066519618034363
250.134,3.2228434085845947,0.0,0.0,0.0,0.0,0.21066519618034363
250.166,3.2413859367370605,0.0,0.0,0.0,0.0,0.2070319652557373
250.202,2.9383089542388916,0.0,0.0,0.0,0.0,0.22047871351242065
250.226,2.9383089542388916,0.0,0.0,0.0,0.0,0.22047871351242065
250.266,2.9369888305664062,0.0,0.0,0.0,0.0,0.2096036970615387
250.302,3.184882879257202,0.0,0.0,0.0,0.0,0.15459248423576355
250.334,3.184882879257202,0.0,0.0,0.0,0.0,0.15459248423576355
250.366,3.201859951019287,0.0,0.0,0.0,0.0,0.13539747893810272
250.398,3.201859951019287,0.0,0.0,0.0,0.0,0.13539747893810272
250.434,3.241785764694214,0.0,0.0,0.0,0.0,0.1607138067483902
250.466,3.2402563095092773,0.0,0.0,0.0,0.0,0.1541825532913208
250.498,3.2402563095092773,0.0,0.0,0.0,0.0,0.1541825532913208
250.534,3.0832982063293457,0.0,0.0,0.0,0.0,0.05538772791624069
250.566,3.1433701515197754,0.0,0.0,0.0,0.0,0.03221353143453598
250.598,3.1433701515197754,0.0,0.0,0.0,0.0,0.03221353143453598
250.634,2.890035629272461,0.0,0.0,0.0,0.0,0.1121269091963768
250.666,2.916276216506958,0.0,0.0,0.0,0.0,0.09794715791940689
250.702,3.2008233070373535,0.0,0.0,0.0,0.0,0.12075832486152649
250.73,3.198479652404785,0.0,0.0,0.0,0.0,0.11267425119876862
250.766,3.198479652404785,0.0,0.0,0.0,0.0,0.11267425119876862
250.802,3.198479652404785,0.0,0.0,0.0,0.0,0.11267425119876862
250.834,3.034350633621216,0.0,0.0,0.0,0.0,0.07955485582351685
250.866,3.034350633621216,0.0,0.0,0.0,0.0,0.07955485582351685
250.902,3.034350633621216,0.0,0.0,0.0,0.0,0.07955485582351685
250.934,2.9505269527435303,0.0,0.0,0.0,0.0,0.020537078380584717
250.966,2.9505269527435303,0.0,0.0,0.0,0.0,0.020537078380584717
251.002,2.9689009189605713,0.0,0.0,0.0,0.0,0.05318726971745491
251.034,2.9259140491485596,0.0,0.0,0.0,0.0,0.05102508142590523
251.066,2.9259140491485596,0.0,0.0,0.0,0.0,0.05102508142590523
251.102,2.7261416912078857,0.0,0.0,0.0,0.0,0.014541864395141602
251.134,2.6387927532196045,0.0,0.0,0.0,0.0,-0.044527046382427216
251.166,2.6387927532196045,0.0,0.0,0.0,0.0,-0.044527046382427216
251.202,3.0244176387786865,0.0,0.0,0.0,0.0,-0.09495971351861954
251.234,2.9940989017486572,0.0,0.0,0.0,0.0,-0.15942919254302979
251.266,2.9940989017486572,0.0,0.0,0.0,0.0,-0.15942919254302979
251.302,2.7600209712982178,0.0,0.0,0.0,0.0,-0.1322655826807022
251.334,2.678401470184326,0.0,0.0,0.0,0.0,-0.18271683156490326
251.366,2.678401470184326,0.0,0.0,0.0,0.0,-0.18271683156490326
251.402,2.728182315826416,0.0,0.0,0.0,0.0,-0.16904978454113007
251.434,2.7205612659454346,0.0,0.0,0.0,0.0,-0.2112385332584381
251.466,2.7205612659454346,0.0,0.0,0.0,0.0,-0.2112385332584381
251.502,2.8502814769744873,0.0,0.0,0.0,0.0,-0.25886407494544983
251.534,2.908311605453491,0.0,0.0,0.0,0.0,-0.2964259088039398
251.566,2.908311605453491,0.0,0.0,0.0,0.0,-0.2964259088039398
