Time,time,xPos,yPos,yaw,xVel,yVel,zAngVel
248.766,248.76600646972656,44.597843170166016,2.3392322063446045,-0.19649799168109894,4.027135372161865,0.1410341113805771,-0.14653296768665314
248.77,248.7740020751953,44.629608154296875,2.3339662551879883,-0.19770702719688416,4.02410888671875,0.13779664039611816,-0.1615591198205948
248.806,248.7899932861328,44.693077087402344,2.3233284950256348,-0.20015594363212585,4.018604755401611,0.13757434487342834,-0.16710571944713593
248.806,248.80599975585938,44.75642395019531,2.3125476837158203,-0.20262537896633148,4.013551712036133,0.13727621734142303,-0.16987477242946625
248.81,248.80999755859375,44.772239685058594,2.309804677963257,-0.20326043665409088,4.012199401855469,0.12689439952373505,-0.15642021596431732
248.818,248.81399536132812,44.78807067871094,2.307093381881714,-0.2038777768611908,4.011064052581787,0.13970039784908295,-0.15463761985301971
248.87,248.8300018310547,44.851318359375,2.2960801124572754,-0.20661640167236328,4.009934902191162,0.13961637020111084,-0.17491459846496582
248.87,248.86599731445312,44.99357223510742,2.2706451416015625,-0.21339735388755798,4.013699054718018,0.13151538372039795,-0.1909397691488266
248.87,248.8699951171875,45.0093879699707,2.2677865028381348,-0.2141639143228531,4.013923645019531,0.14300136268138885,-0.19036726653575897
248.874,248.87399291992188,45.02519226074219,2.264880895614624,-0.2149389386177063,4.0142388343811035,0.13226893544197083,-0.1922849863767624
248.878,248.8780059814453,45.040992736816406,2.261998176574707,-0.21569961309432983,4.014416217803955,0.14384661614894867,-0.19025224447250366
248.942,248.8939971923828,45.10423278808594,2.250286102294922,-0.21880099177360535,4.019442081451416,0.14524796605110168,-0.18899337947368622
248.942,248.93800354003906,45.278656005859375,2.217003345489502,-0.2271358072757721,4.044490337371826,0.13761235773563385,-0.17402027547359467
248.942,248.94200134277344,45.2945556640625,2.2139081954956055,-0.22795328497886658,4.048057556152344,0.1457476019859314,-0.2020474523305893
248.946,248.9459991455078,45.31045913696289,2.210782527923584,-0.22865301370620728,4.048799991607666,0.13810332119464874,-0.17243428528308868
248.95,248.9499969482422,45.326377868652344,2.207658529281616,-0.22948351502418518,4.052102565765381,0.14588563144207,-0.20455199480056763
249.006,248.96600341796875,45.39008331298828,2.195004463195801,-0.23252858221530914,4.059706687927246,0.1431805044412613,-0.18934856355190277
249.006,249.0019989013672,45.53368377685547,2.1657333374023438,-0.23879924416542053,4.073414325714111,0.1373962163925171,-0.15982156991958618
249.006,249.00599670410156,45.549652099609375,2.1624302864074707,-0.23929783701896667,4.072996139526367,0.14355513453483582,-0.1251426488161087
249.01,249.01400756835938,45.58157730102539,2.15576171875,-0.24038688838481903,4.074501037597656,0.14224247634410858,-0.12237469851970673
249.07,249.0260009765625,45.62946701049805,2.1456596851348877,-0.2419806271791458,4.078204154968262,0.13312387466430664,-0.14124517142772675
249.07,249.0659942626953,45.789127349853516,2.111241102218628,-0.24682976305484772,4.085265159606934,0.13058753311634064,-0.15683454275131226
249.07,249.07000732421875,45.805084228515625,2.1077301502227783,-0.24714608490467072,4.084322929382324,0.12342899292707443,-0.07428722828626633
249.074,249.07400512695312,45.8210563659668,2.1042208671569824,-0.24777017533779144,4.087247848510742,0.12985695898532867,-0.15681743621826172
249.078,249.0780029296875,45.83701705932617,2.100687026977539,-0.24806852638721466,4.086245059967041,0.12219827622175217,-0.07131661474704742
249.142,249.08599853515625,45.86896896362305,2.093600034713745,-0.24898624420166016,4.0880584716796875,0.12116935849189758,-0.07156147807836533
249.142,249.13800048828125,46.07695007324219,2.0464859008789062,-0.25518038868904114,4.114673137664795,0.12362551689147949,-0.12749378383159637
249.142,249.14199829101562,46.0930061340332,2.042754888534546,-0.2555834949016571,4.118799686431885,0.10873673856258392,-0.0949399396777153
249.146,249.14599609375,46.10907745361328,2.0390331745147705,-0.25609248876571655,4.123483180999756,0.11792928725481033,-0.1242925301194191
249.15,249.14999389648438,46.125152587890625,2.03528094291687,-0.2564920485019684,4.125981330871582,0.11086869984865189,-0.09717610478401184
249.206,249.1540069580078,46.141258239746094,2.03153920173645,-0.25699880719184875,4.130553722381592,0.11756041646003723,-0.12464671581983566
249.206,249.20199584960938,46.335052490234375,1.9856382608413696,-0.2631096839904785,4.152684211730957,0.11738219112157822,-0.17127421498298645
249.206,249.20599365234375,46.351200103759766,1.981748104095459,-0.26373299956321716,4.150686740875244,0.11128192394971848,-0.1546936184167862
249.21,249.2100067138672,46.36735153198242,1.9778653383255005,-0.2644752562046051,4.1509504318237305,0.11871878057718277,-0.185638889670372
249.214,249.21400451660156,46.383487701416016,1.9739584922790527,-0.2651350498199463,4.149000644683838,0.1126968115568161,-0.16380786895751953
249.274,249.2220001220703,46.41574478149414,1.9661353826522827,-0.2665711045265198,4.147439002990723,0.11407454311847687,-0.16863185167312622
249.274,249.27000427246094,46.60895919799805,1.9183677434921265,-0.27566295862197876,4.142381191253662,0.11410491913557053,-0.20513205230236053
249.274,249.2740020751953,46.62504577636719,1.9143487215042114,-0.27642226219177246,4.142557144165039,0.13079527020454407,-0.18913514912128448
249.282,249.2779998779297,46.64110565185547,1.9102734327316284,-0.27720293402671814,4.140381813049316,0.11684151738882065,-0.19507458806037903
249.282,249.28199768066406,46.65717697143555,1.9062224626541138,-0.27802926301956177,4.1422648429870605,0.1298804134130478,-0.20586180686950684
249.342,249.2899932861328,46.689300537109375,1.8980567455291748,-0.2796388268470764,4.141770362854004,0.13168340921401978,-0.20827822387218475
249.342,249.33799743652344,46.88177490234375,1.8482201099395752,-0.2894534468650818,4.140113353729248,0.13765522837638855,-0.1963735818862915
249.342,249.3419952392578,46.89779281616211,1.8439863920211792,-0.29024872183799744,4.138944149017334,0.13067008554935455,-0.20182596147060394
249.346,249.3459930419922,46.913822174072266,1.8397696018218994,-0.2910313904285431,4.140175819396973,0.1382906287908554,-0.19425304234027863
249.35,249.35000610351562,46.92982482910156,1.8355116844177246,-0.29181787371635437,4.138890266418457,0.13121190667152405,-0.20010897517204285
249.378,249.35400390625,46.94584274291992,1.8312705755233765,-0.2925966680049896,4.140057563781738,0.13867928087711334,-0.19319747388362885
249.378,249.37399291992188,47.025814056396484,1.8097786903381348,-0.2964482009410858,4.136731147766113,0.13873018324375153,-0.20579928159713745
249.378,249.3780059814453,47.04178237915039,1.8054176568984985,-0.2971353530883789,4.1367573738098145,0.12578675150871277,-0.17082995176315308
249.382,249.38600158691406,47.07373046875,1.7967125177383423,-0.2986338138580322,4.136865139007568,0.1256517767906189,-0.16995510458946228
249.442,249.3939971923828,47.10566711425781,1.7879600524902344,-0.30011680722236633,4.13701057434082,0.12597613036632538,-0.16811931133270264
249.442,249.43800354003906,47.28122329711914,1.7389910221099854,-0.30765703320503235,4.146564960479736,0.13922491669654846,-0.15916788578033447
249.442,249.44200134277344,47.29719543457031,1.7344387769699097,-0.3081430494785309,4.1486639976501465,0.1239151880145073,-0.11816740036010742
249.446,249.4459991455078,47.31317901611328,1.729918360710144,-0.30873769521713257,4.150306224822998,0.13811039924621582,-0.14978279173374176
249.45,249.4499969482422,47.32915496826172,1.7253432273864746,-0.3092128336429596,4.152102470397949,0.12268833070993423,-0.11439403891563416
249.482,249.46200561523438,47.37710952758789,1.71159827709198,-0.31092947721481323,4.158879280090332,0.12976457178592682,-0.16669197380542755
249.482,249.48199462890625,47.457115173339844,1.6884080171585083,-0.3133176267147064,4.164764881134033,0.12098516523838043,-0.08194974064826965
249.486,249.48599243164062,47.47312927246094,1.6837526559829712,-0.3139735460281372,4.168334484100342,0.12932826578617096,-0.1662490963935852
249.49,249.49000549316406,47.48912811279297,1.679065465927124,-0.3142884075641632,4.167680740356445,0.12033408135175705,-0.07661060243844986
249.542,249.50599670410156,47.55321502685547,1.6602404117584229,-0.3162115812301636,4.173222064971924,0.11884716153144836,-0.0733480378985405
249.542,249.54200744628906,47.69728469848633,1.6174012422561646,-0.320372998714447,4.16500186920166,0.12484969943761826,-0.1258501410484314
249.546,249.54600524902344,47.713233947753906,1.6126240491867065,-0.3207889795303345,4.1597795486450195,0.12264774739742279,-0.10501471161842346
249.55,249.5500030517578,47.72917175292969,1.6078224182128906,-0.32126089930534363,4.160499572753906,0.11928682029247284,-0.11909103393554688
249.582,249.5659942626953,47.79282760620117,1.5885614156723022,-0.32314836978912354,4.153858184814453,0.11501991003751755,-0.148658886551857
249.582,249.58200073242188,47.8563117980957,1.5691765546798706,-0.32491374015808105,4.145989894866943,0.10941677540540695,-0.11811073124408722
249.586,249.58599853515625,47.87217330932617,1.564337134361267,-0.325371116399765,4.14435338973999,0.12084627151489258,-0.11502524465322495
249.586,249.593994140625,47.90385818481445,1.5545930862426758,-0.3262787461280823,4.140633583068848,0.11874612420797348,-0.10367978364229202
249.602,249.6060028076172,47.951324462890625,1.539939284324646,-0.32769477367401123,4.1370625495910645,0.11160159111022949,-0.12752100825309753
249.61,249.61000061035156,47.96712875366211,1.5350556373596191,-0.32809215784072876,4.134088516235352,0.11878835409879684,-0.10053151845932007
249.61,249.61399841308594,47.9829216003418,1.530147671699524,-0.3285766541957855,4.133113384246826,0.11129429936408997,-0.12518425285816193
249.674,249.6219940185547,48.014461517333984,1.520342230796814,-0.3293815553188324,4.125378608703613,0.11063873022794724,-0.11415190994739532
249.674,249.6699981689453,48.20161056518555,1.4614742994308472,-0.3332280218601227,4.053989410400391,0.10219292342662811,-0.09475602954626083
249.674,249.6739959716797,48.21704864501953,1.456583857536316,-0.333479106426239,4.047423839569092,0.10892462730407715,-0.06653857231140137
249.678,249.67799377441406,48.232460021972656,1.4516675472259521,-0.3338344991207123,4.0432963371276855,0.10092705488204956,-0.09386055916547775
249.682,249.6820068359375,48.24785232543945,1.4467724561691284,-0.33410152792930603,4.036811351776123,0.10744258016347885,-0.06906817108392715
249.742,249.69400024414062,48.29389953613281,1.4320429563522339,-0.3350764811038971,4.023035526275635,0.0988333597779274,-0.09143130481243134
249.742,249.73800659179688,48.46127700805664,1.3779911994934082,-0.3386381268501282,3.9769175052642822,0.10068950802087784,-0.07878987491130829
249.742,249.74200439453125,48.47639846801758,1.3730530738830566,-0.33905041217803955,3.9752800464630127,0.09338314831256866,-0.10431264340877533
249.746,249.74600219726562,48.491519927978516,1.368130087852478,-0.33936068415641785,3.9714133739471436,0.09986289590597153,-0.07832124829292297
249.754,249.75,48.50661087036133,1.363181233406067,-0.33976179361343384,3.969743251800537,0.09277286380529404,-0.10277451574802399
249.786,249.78199768066406,48.62696075439453,1.3236048221588135,-0.34261730313301086,3.9484410285949707,0.09062638878822327,-0.10349708795547485
249.786,249.78599548339844,48.641944885253906,1.3186527490615845,-0.34291428327560425,3.94486141204834,0.09715357422828674,-0.07618191093206406
249.79,249.7899932861328,48.656917572021484,1.313676357269287,-0.3433222770690918,3.94350528717041,0.09030763804912567,-0.10294075310230255
249.794,249.79400634765625,48.6718864440918,1.308722734451294,-0.34362703561782837,3.940077304840088,0.09658407419919968,-0.07711397856473923
249.842,249.802001953125,48.7017822265625,1.2987804412841797,-0.3443572521209717,3.935852289199829,0.09849854558706284,-0.09458771347999573
249.842,249.8419952392578,48.85053634643555,1.2490164041519165,-0.34749987721443176,3.9014382362365723,0.09858322143554688,-0.055330704897642136
249.846,249.8459930419922,48.86531066894531,1.2440119981765747,-0.34784379601478577,3.8969690799713135,0.08312782645225525,-0.08915840834379196
249.85,249.85000610351562,48.88008117675781,1.2390531301498413,-0.3480599820613861,3.8925628662109375,0.09710156172513962,-0.05551020801067352
249.886,249.85400390625,48.894813537597656,1.2340518236160278,-0.34840255975723267,3.888237237930298,0.08235163986682892,-0.08946650475263596
249.886,249.88600158691406,49.01212692260742,1.1941721439361572,-0.3505326509475708,3.85585880279541,0.07471160590648651,-0.06896553188562393
249.89,249.88999938964844,49.02671432495117,1.189194917678833,-0.35075950622558594,3.85282564163208,0.09013359248638153,-0.05667231231927872
